id,owner_id,owner_kind,article_code,condition_type,text,normalized_text,required
condition_article_264_clause_1_point_c,article_264_clause_1_point_c,Point,264,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 61 den 121,true
condition_article_264_clause_1_point_d,article_264_clause_1_point_d,Point,264,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng.,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong,true
condition_article_264_clause_2_point_a,article_264_clause_2_point_a,Point,264,consequence,Làm chết 02 người;,lam chet 02 nguoi,true
condition_article_264_clause_2_point_b,article_264_clause_2_point_b,Point,264,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%;,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 122 den 200,true
condition_article_264_clause_2_point_c,article_264_clause_2_point_c,Point,264,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng.,gay thiet hai ve tai san tu 500 000 000 dong den duoi 1 500 000 000 dong,true
condition_article_264_clause_3_point_a,article_264_clause_3_point_a,Point,264,consequence,Làm chết 03 người trở lên;,lam chet 03 nguoi tro len,true
condition_article_264_clause_3_point_b,article_264_clause_3_point_b,Point,264,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên;,gay thuong tich hoac gay ton hai cho suc khoe cua 03 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay 201 tro len,true
condition_article_264_clause_3_point_c,article_264_clause_3_point_c,Point,264,quantity_or_value_threshold,Gây thiệt hại về tài sản 1.500.000.000 đồng trở lên.,gay thiet hai ve tai san 1 500 000 000 dong tro len,true
condition_article_265_clause_1,article_265_clause_1,Clause,265,act_and_subject,"Người nào tổ chức trái phép việc đua xe ô tô, xe máy hoặc các loại xe khác có gắn động cơ",nguoi nao to chuc trai phep viec dua xe o to xe may hoac cac loai xe khac co gan dong co,true
condition_article_265_clause_2,article_265_clause_2,Clause,265,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_265_clause_3,article_265_clause_3,Clause,265,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_265_clause_4,article_265_clause_4,Clause,265,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_265_clause_5,article_265_clause_5,Clause,265,quantity_or_value_threshold,Người phạm tội còn có thể bị phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng.,nguoi pham toi con co the bi phat tien tu 10 000 000 dong den 50 000 000 dong,true
condition_article_265_clause_2_point_a,article_265_clause_2_point_a,Point,265,condition,Tổ chức cho 10 xe tham gia trở lên trong cùng một lúc hoặc tổ chức 02 cuộc đua xe trở lên trong cùng một lúc;,to chuc cho 10 xe tham gia tro len trong cung mot luc hoac to chuc 02 cuoc dua xe tro len trong cung mot luc,true
condition_article_265_clause_2_point_b,article_265_clause_2_point_b,Point,265,condition,Tổ chức cá cược;,to chuc ca cuoc,true
condition_article_265_clause_2_point_c,article_265_clause_2_point_c,Point,265,condition,"Chống lại người có trách nhiệm bảo đảm trật tự, an toàn giao thông hoặc người có trách nhiệm giải tán cuộc đua xe trái phép;",chong lai nguoi co trach nhiem bao dam trat tu an toan giao thong hoac nguoi co trach nhiem giai tan cuoc dua xe trai phep,true
condition_article_265_clause_2_point_d,article_265_clause_2_point_d,Point,265,condition,Tại nơi tập trung đông dân cư;,tai noi tap trung dong dan cu,true
condition_article_265_clause_2_point_d,article_265_clause_2_point_d,Point,265,condition,Tháo dỡ thiết bị an toàn khỏi phương tiện đua;,thao do thiet bi an toan khoi phuong tien dua,true
condition_article_265_clause_2_point_e,article_265_clause_2_point_e,Point,265,consequence,Làm chết người;,lam chet nguoi,true
condition_article_265_clause_2_point_g,article_265_clause_2_point_g,Point,265,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên;,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len,true
condition_article_265_clause_2_point_h,article_265_clause_2_point_h,Point,265,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 61 den 121,true
condition_article_265_clause_2_point_i,article_265_clause_2_point_i,Point,265,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng;,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong,true
condition_article_265_clause_2_point_k,article_265_clause_2_point_k,Point,265,aggravating_or_frame_factor,Tái phạm về tội này hoặc tội đua xe trái phép.,tai pham ve toi nay hoac toi dua xe trai phep,true
condition_article_265_clause_3_point_a,article_265_clause_3_point_a,Point,265,consequence,Làm chết 02 người;,lam chet 02 nguoi,true
condition_article_265_clause_3_point_b,article_265_clause_3_point_b,Point,265,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%;,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 122 den 200,true
condition_article_265_clause_3_point_c,article_265_clause_3_point_c,Point,265,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng;,gay thiet hai ve tai san tu 500 000 000 dong den duoi 1 500 000 000 dong,true
condition_article_265_clause_3_point_d,article_265_clause_3_point_d,Point,265,aggravating_or_frame_factor,Tái phạm nguy hiểm.,tai pham nguy hiem,true
condition_article_265_clause_4_point_a,article_265_clause_4_point_a,Point,265,consequence,Làm chết 03 người trở lên;,lam chet 03 nguoi tro len,true
condition_article_265_clause_4_point_b,article_265_clause_4_point_b,Point,265,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên;,gay thuong tich hoac gay ton hai cho suc khoe cua 03 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay 201 tro len,true
condition_article_265_clause_4_point_c,article_265_clause_4_point_c,Point,265,quantity_or_value_threshold,Gây thiệt hại về tài sản 1.500.000.000 đồng trở lên.,gay thiet hai ve tai san 1 500 000 000 dong tro len,true
condition_article_266_clause_1,article_266_clause_1,Clause,266,consequence,"Người nào đua trái phép xe ô tô, xe máy hoặc các loại xe khác có gắn động cơ gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử phạt vi phạm hành chính về hành vi quy định tại Điều này hoặc Điều 265 của Bộ luật này hoặc đã bị kết án về một trong các tội này, chưa được xóa án tích mà còn vi phạm",nguoi nao dua trai phep xe o to xe may hoac cac loai xe khac co gan dong co gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu phat vi pham hanh chinh ve hanh vi quy dinh tai dieu nay hoac dieu 265 cua bo luat nay hoac da bi ket an ve mot trong cac toi nay chua duoc xoa an tich ma con vi pham,true
condition_article_266_clause_2,article_266_clause_2,Clause,266,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_266_clause_3,article_266_clause_3,Clause,266,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_266_clause_4,article_266_clause_4,Clause,266,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_266_clause_5,article_266_clause_5,Clause,266,quantity_or_value_threshold,Người phạm tội còn có thể bị phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng.,nguoi pham toi con co the bi phat tien tu 10 000 000 dong den 50 000 000 dong,true
condition_article_266_clause_1_point_a,article_266_clause_1_point_a,Point,266,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 01 người mà tỷ lệ tổn thương cơ thể từ 31% đến 60%;,gay thuong tich hoac gay ton hai cho suc khoe cua 01 nguoi ma ty le ton thuong co the tu 31 den 60,true
condition_article_266_clause_1_point_b,article_266_clause_1_point_b,Point,266,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 50.000.000 đồng đến dưới 100.000.000 đồng.,gay thiet hai ve tai san tu 50 000 000 dong den duoi 100 000 000 dong,true
condition_article_266_clause_2_point_a,article_266_clause_2_point_a,Point,266,consequence,Làm chết người;,lam chet nguoi,true
condition_article_266_clause_2_point_b,article_266_clause_2_point_b,Point,266,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 01 người mà tỷ lệ tổn thương cơ thể 61% trở lên;,gay thuong tich hoac gay ton hai cho suc khoe cua 01 nguoi ma ty le ton thuong co the 61 tro len,true
condition_article_266_clause_2_point_c,article_266_clause_2_point_c,Point,266,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 61 den 121,true
condition_article_266_clause_2_point_d,article_266_clause_2_point_d,Point,266,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng;,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong,true
condition_article_266_clause_2_point_d,article_266_clause_2_point_d,Point,266,condition,Bỏ chạy để trốn tránh trách nhiệm hoặc cố ý không cứu giúp người bị nạn;,bo chay de tron tranh trach nhiem hoac co y khong cuu giup nguoi bi nan,true
condition_article_266_clause_2_point_e,article_266_clause_2_point_e,Point,266,condition,Tham gia cá cược;,tham gia ca cuoc,true
condition_article_266_clause_2_point_g,article_266_clause_2_point_g,Point,266,condition,"Chống lại người có trách nhiệm bảo đảm trật tự, an toàn giao thông hoặc người có trách nhiệm giải tán cuộc đua xe trái phép;",chong lai nguoi co trach nhiem bao dam trat tu an toan giao thong hoac nguoi co trach nhiem giai tan cuoc dua xe trai phep,true
condition_article_266_clause_2_point_h,article_266_clause_2_point_h,Point,266,condition,Tại nơi tập trung đông dân cư;,tai noi tap trung dong dan cu,true
condition_article_266_clause_2_point_i,article_266_clause_2_point_i,Point,266,condition,Tháo dỡ thiết bị an toàn khỏi phương tiện đua;,thao do thiet bi an toan khoi phuong tien dua,true
condition_article_266_clause_2_point_k,article_266_clause_2_point_k,Point,266,aggravating_or_frame_factor,Tái phạm nguy hiểm.,tai pham nguy hiem,true
condition_article_266_clause_3_point_a,article_266_clause_3_point_a,Point,266,consequence,Làm chết 02 người;,lam chet 02 nguoi,true
condition_article_266_clause_3_point_b,article_266_clause_3_point_b,Point,266,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%;,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 122 den 200,true
condition_article_266_clause_3_point_c,article_266_clause_3_point_c,Point,266,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng.,gay thiet hai ve tai san tu 500 000 000 dong den duoi 1 500 000 000 dong,true
