id,owner_id,owner_kind,article_code,penalty_type,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty,text
penalty_article_115_clause_1_1,article_115_clause_1,Clause,115,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_115_clause_2_1,article_115_clause_2,Clause,115,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_115_clause_3_1,article_115_clause_3,Clause,115,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_116_clause_1_1,article_116_clause_1,Clause,116,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_116_clause_2_1,article_116_clause_2,Clause,116,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_116_clause_3_1,article_116_clause_3,Clause,116,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_117_clause_1_1,article_117_clause_1,Clause,117,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_117_clause_2_1,article_117_clause_2,Clause,117,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
penalty_article_117_clause_3_1,article_117_clause_3,Clause,117,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_118_clause_1_1,article_118_clause_1,Clause,118,imprisonment,60,180,,,false,false,phạt tù từ 05 năm đến 15 năm
penalty_article_118_clause_2_1,article_118_clause_2,Clause,118,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_118_clause_3_1,article_118_clause_3,Clause,118,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_119_clause_1_1,article_119_clause_1,Clause,119,imprisonment,120,240,,,true,false,phạt tù từ 10 năm đến 20 năm
penalty_article_119_clause_2_1,article_119_clause_2,Clause,119,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_119_clause_3_1,article_119_clause_3,Clause,119,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_120_clause_1_1,article_120_clause_1,Clause,120,imprisonment,60,180,,,false,false,phạt tù từ 05 năm đến 15 năm
penalty_article_120_clause_2_1,article_120_clause_2,Clause,120,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_120_clause_3_1,article_120_clause_3,Clause,120,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_121_clause_1_1,article_121_clause_1,Clause,121,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_121_clause_2_1,article_121_clause_2,Clause,121,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_121_clause_3_1,article_121_clause_3,Clause,121,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_123_clause_1_1,article_123_clause_1,Clause,123,imprisonment,144,240,,,true,true,phạt tù từ 12 năm đến 20 năm
penalty_article_123_clause_2_1,article_123_clause_2,Clause,123,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_123_clause_3_1,article_123_clause_3,Clause,123,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_124_clause_1_1,article_124_clause_1,Clause,124,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_124_clause_2_1,article_124_clause_2,Clause,124,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_125_clause_1_1,article_125_clause_1,Clause,125,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_125_clause_2_1,article_125_clause_2,Clause,125,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_126_clause_1_1,article_126_clause_1,Clause,126,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_126_clause_2_1,article_126_clause_2,Clause,126,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_127_clause_1_1,article_127_clause_1,Clause,127,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_127_clause_2_1,article_127_clause_2,Clause,127,imprisonment,96,180,,,false,false,phạt tù từ 08 năm đến 15 năm
penalty_article_128_clause_1_1,article_128_clause_1,Clause,128,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_128_clause_2_1,article_128_clause_2,Clause,128,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_129_clause_1_1,article_129_clause_1,Clause,129,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_129_clause_2_1,article_129_clause_2,Clause,129,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_130_clause_1_1,article_130_clause_1,Clause,130,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_130_clause_2_1,article_130_clause_2,Clause,130,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_131_clause_1_1,article_131_clause_1,Clause,131,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_131_clause_2_1,article_131_clause_2,Clause,131,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_132_clause_1_1,article_132_clause_1,Clause,132,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_132_clause_2_1,article_132_clause_2,Clause,132,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_132_clause_3_1,article_132_clause_3,Clause,132,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_133_clause_1_1,article_133_clause_1,Clause,133,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_133_clause_2_1,article_133_clause_2,Clause,133,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_134_clause_1_1,article_134_clause_1,Clause,134,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_134_clause_2_1,article_134_clause_2,Clause,134,imprisonment,24,72,,,false,false,phạt tù từ 02 năm đến 06 năm
penalty_article_134_clause_3_1,article_134_clause_3,Clause,134,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_134_clause_4_1,article_134_clause_4,Clause,134,imprisonment,84,168,,,false,false,phạt tù từ 07 năm đến 14 năm
penalty_article_134_clause_5_1,article_134_clause_5,Clause,134,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_134_clause_6_1,article_134_clause_6,Clause,134,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_135_clause_1_1,article_135_clause_1,Clause,135,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_135_clause_2_1,article_135_clause_2,Clause,135,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_136_clause_1_1,article_136_clause_1,Clause,136,fine,,,5000000,20000000,false,false,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng
penalty_article_136_clause_2_1,article_136_clause_2,Clause,136,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_136_clause_3_1,article_136_clause_3,Clause,136,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_137_clause_1_1,article_137_clause_1,Clause,137,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_137_clause_2_1,article_137_clause_2,Clause,137,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_138_clause_1_1,article_138_clause_1,Clause,138,fine,,,5000000,20000000,false,false,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng
penalty_article_138_clause_2_1,article_138_clause_2,Clause,138,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_138_clause_3_1,article_138_clause_3,Clause,138,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_139_clause_1_1,article_139_clause_1,Clause,139,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_139_clause_1_2,article_139_clause_1,Clause,139,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_139_clause_2_1,article_139_clause_2,Clause,139,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_139_clause_3_1,article_139_clause_3,Clause,139,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_140_clause_1_1,article_140_clause_1,Clause,140,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_140_clause_2_1,article_140_clause_2,Clause,140,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_141_clause_1_1,article_141_clause_1,Clause,141,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_141_clause_2_1,article_141_clause_2,Clause,141,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_141_clause_3_1,article_141_clause_3,Clause,141,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_141_clause_4_1,article_141_clause_4,Clause,141,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_142_clause_1_1,article_142_clause_1,Clause,142,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_142_clause_2_1,article_142_clause_2,Clause,142,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_142_clause_3_1,article_142_clause_3,Clause,142,imprisonment,240,240,,,true,true,phạt tù 20 năm
penalty_article_143_clause_1_1,article_143_clause_1,Clause,143,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_143_clause_2_1,article_143_clause_2,Clause,143,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_143_clause_3_1,article_143_clause_3,Clause,143,imprisonment,120,216,,,false,false,phạt tù từ 10 năm đến 18 năm
penalty_article_143_clause_4_1,article_143_clause_4,Clause,143,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_144_clause_1_1,article_144_clause_1,Clause,144,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_144_clause_2_1,article_144_clause_2,Clause,144,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_144_clause_3_1,article_144_clause_3,Clause,144,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_145_clause_1_1,article_145_clause_1,Clause,145,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_145_clause_2_1,article_145_clause_2,Clause,145,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_145_clause_3_1,article_145_clause_3,Clause,145,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_146_clause_1_1,article_146_clause_1,Clause,146,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_146_clause_2_1,article_146_clause_2,Clause,146,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_146_clause_3_1,article_146_clause_3,Clause,146,imprisonment,84,144,,,false,false,phạt tù từ 07 năm đến 12 năm
penalty_article_147_clause_1_1,article_147_clause_1,Clause,147,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_147_clause_2_1,article_147_clause_2,Clause,147,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_147_clause_3_1,article_147_clause_3,Clause,147,imprisonment,84,144,,,false,false,phạt tù từ 07 năm đến 12 năm
penalty_article_148_clause_1_1,article_148_clause_1,Clause,148,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_148_clause_2_1,article_148_clause_2,Clause,148,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_149_clause_1_1,article_149_clause_1,Clause,149,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_149_clause_2_1,article_149_clause_2,Clause,149,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_149_clause_3_1,article_149_clause_3,Clause,149,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_150_clause_1_1,article_150_clause_1,Clause,150,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_150_clause_2_1,article_150_clause_2,Clause,150,imprisonment,96,180,,,false,false,phạt tù từ 08 năm đến 15 năm
penalty_article_150_clause_3_1,article_150_clause_3,Clause,150,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_150_clause_4_1,article_150_clause_4,Clause,150,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_151_clause_1_1,article_151_clause_1,Clause,151,imprisonment,84,144,,,false,false,phạt tù từ 07 năm đến 12 năm
penalty_article_151_clause_2_1,article_151_clause_2,Clause,151,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_151_clause_3_1,article_151_clause_3,Clause,151,imprisonment,216,240,,,true,false,phạt tù từ 18 năm đến 20 năm
penalty_article_151_clause_4_1,article_151_clause_4,Clause,151,fine,,,50000000,200000000,false,false,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng
penalty_article_152_clause_1_1,article_152_clause_1,Clause,152,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_152_clause_2_1,article_152_clause_2,Clause,152,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_152_clause_3_1,article_152_clause_3,Clause,152,imprisonment,84,144,,,false,false,phạt tù từ 07 năm đến 12 năm
penalty_article_152_clause_4_1,article_152_clause_4,Clause,152,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_153_clause_1_1,article_153_clause_1,Clause,153,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_153_clause_2_1,article_153_clause_2,Clause,153,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_153_clause_3_1,article_153_clause_3,Clause,153,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_153_clause_4_1,article_153_clause_4,Clause,153,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_154_clause_1_1,article_154_clause_1,Clause,154,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_154_clause_2_1,article_154_clause_2,Clause,154,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_154_clause_3_1,article_154_clause_3,Clause,154,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_154_clause_4_1,article_154_clause_4,Clause,154,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_155_clause_1_1,article_155_clause_1,Clause,155,fine,,,10000000,30000000,false,false,phạt tiền từ 10.000.000 đồng đến 30.000.000 đồng
penalty_article_155_clause_2_1,article_155_clause_2,Clause,155,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_155_clause_3_1,article_155_clause_3,Clause,155,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_156_clause_1_1,article_156_clause_1,Clause,156,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_156_clause_1_2,article_156_clause_1,Clause,156,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_156_clause_2_1,article_156_clause_2,Clause,156,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_156_clause_3_1,article_156_clause_3,Clause,156,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_156_clause_4_1,article_156_clause_4,Clause,156,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_157_clause_1_1,article_157_clause_1,Clause,157,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_157_clause_2_1,article_157_clause_2,Clause,157,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_157_clause_3_1,article_157_clause_3,Clause,157,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_158_clause_1_1,article_158_clause_1,Clause,158,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_158_clause_2_1,article_158_clause_2,Clause,158,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_159_clause_1_1,article_159_clause_1,Clause,159,fine,,,20000000,50000000,false,false,phạt tiền từ 20.000.000 đồng đến 50.000.000 đồng
penalty_article_159_clause_2_1,article_159_clause_2,Clause,159,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_159_clause_3_1,article_159_clause_3,Clause,159,fine,,,5000000,20000000,false,false,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng
penalty_article_160_clause_1_1,article_160_clause_1,Clause,160,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_160_clause_2_1,article_160_clause_2,Clause,160,imprisonment,12,24,,,false,false,phạt tù từ 01 năm đến 02 năm
penalty_article_161_clause_1_1,article_161_clause_1,Clause,161,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_161_clause_2_1,article_161_clause_2,Clause,161,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_162_clause_1_1,article_162_clause_1,Clause,162,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_162_clause_1_2,article_162_clause_1,Clause,162,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_162_clause_2_1,article_162_clause_2,Clause,162,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_162_clause_2_2,article_162_clause_2,Clause,162,fine,,,100000000,200000000,false,false,phạt tiền từ 100.000.000 đồng đến 200.000.000 đồng
penalty_article_163_clause_1_1,article_163_clause_1,Clause,163,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_163_clause_2_1,article_163_clause_2,Clause,163,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_164_clause_1_1,article_164_clause_1,Clause,164,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_164_clause_2_1,article_164_clause_2,Clause,164,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_165_clause_1_1,article_165_clause_1,Clause,165,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_165_clause_2_1,article_165_clause_2,Clause,165,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_165_clause_2_2,article_165_clause_2,Clause,165,fine,,,50000000,100000000,false,false,phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng
penalty_article_166_clause_1_1,article_166_clause_1,Clause,166,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_166_clause_2_1,article_166_clause_2,Clause,166,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_167_clause_1_1,article_167_clause_1,Clause,167,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_167_clause_2_1,article_167_clause_2,Clause,167,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_168_clause_1_1,article_168_clause_1,Clause,168,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_168_clause_2_1,article_168_clause_2,Clause,168,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_168_clause_3_1,article_168_clause_3,Clause,168,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_168_clause_4_1,article_168_clause_4,Clause,168,imprisonment,216,240,,,true,false,phạt tù từ 18 năm đến 20 năm
penalty_article_168_clause_5_1,article_168_clause_5,Clause,168,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_168_clause_6_1,article_168_clause_6,Clause,168,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_169_clause_1_1,article_169_clause_1,Clause,169,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_169_clause_2_1,article_169_clause_2,Clause,169,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_169_clause_3_1,article_169_clause_3,Clause,169,imprisonment,120,216,,,false,false,phạt tù từ 10 năm đến 18 năm
penalty_article_169_clause_4_1,article_169_clause_4,Clause,169,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_169_clause_5_1,article_169_clause_5,Clause,169,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_169_clause_6_1,article_169_clause_6,Clause,169,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_170_clause_1_1,article_170_clause_1,Clause,170,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_170_clause_2_1,article_170_clause_2,Clause,170,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_170_clause_3_1,article_170_clause_3,Clause,170,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_170_clause_4_1,article_170_clause_4,Clause,170,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_170_clause_5_1,article_170_clause_5,Clause,170,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_171_clause_1_1,article_171_clause_1,Clause,171,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_171_clause_2_1,article_171_clause_2,Clause,171,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_171_clause_3_1,article_171_clause_3,Clause,171,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_171_clause_4_1,article_171_clause_4,Clause,171,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_171_clause_5_1,article_171_clause_5,Clause,171,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_172_clause_1_1,article_172_clause_1,Clause,172,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_172_clause_2_1,article_172_clause_2,Clause,172,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_172_clause_3_1,article_172_clause_3,Clause,172,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_172_clause_4_1,article_172_clause_4,Clause,172,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_172_clause_5_1,article_172_clause_5,Clause,172,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_173_clause_1_1,article_173_clause_1,Clause,173,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_173_clause_2_1,article_173_clause_2,Clause,173,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_173_clause_3_1,article_173_clause_3,Clause,173,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_173_clause_4_1,article_173_clause_4,Clause,173,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_173_clause_5_1,article_173_clause_5,Clause,173,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_174_clause_1_1,article_174_clause_1,Clause,174,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_174_clause_2_1,article_174_clause_2,Clause,174,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_174_clause_3_1,article_174_clause_3,Clause,174,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_174_clause_4_1,article_174_clause_4,Clause,174,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_174_clause_5_1,article_174_clause_5,Clause,174,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_175_clause_1_1,article_175_clause_1,Clause,175,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_175_clause_2_1,article_175_clause_2,Clause,175,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_175_clause_3_1,article_175_clause_3,Clause,175,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_175_clause_4_1,article_175_clause_4,Clause,175,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_175_clause_5_1,article_175_clause_5,Clause,175,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_176_clause_1_1,article_176_clause_1,Clause,176,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_176_clause_1_2,article_176_clause_1,Clause,176,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_176_clause_2_1,article_176_clause_2,Clause,176,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_177_clause_1_1,article_177_clause_1,Clause,177,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_177_clause_1_2,article_177_clause_1,Clause,177,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_177_clause_2_1,article_177_clause_2,Clause,177,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_177_clause_2_2,article_177_clause_2,Clause,177,fine,,,50000000,100000000,false,false,phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng
penalty_article_177_clause_3_1,article_177_clause_3,Clause,177,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_177_clause_4_1,article_177_clause_4,Clause,177,fine,,,5000000,20000000,false,false,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng
penalty_article_178_clause_1_1,article_178_clause_1,Clause,178,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_178_clause_1_2,article_178_clause_1,Clause,178,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_178_clause_2_1,article_178_clause_2,Clause,178,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
