id,penalty_frame_id,role,penalty_type,text,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty
penalty_penalty_article_156_clause_2_1_main,penalty_article_156_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_156_clause_3_1_main,penalty_article_156_clause_3_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_156_clause_4_1_main,penalty_article_156_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_157_clause_1_1_main,penalty_article_157_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_157_clause_2_1_main,penalty_article_157_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_157_clause_3_1_main,penalty_article_157_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_158_clause_1_1_main,penalty_article_158_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_158_clause_2_1_main,penalty_article_158_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_159_clause_1_1_main,penalty_article_159_clause_1_1,main,fine,phạt tiền từ 20.000.000 đồng đến 50.000.000 đồng,,,20000000,50000000,false,false
penalty_penalty_article_159_clause_2_1_main,penalty_article_159_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_159_clause_3_1_main,penalty_article_159_clause_3_1,main,fine,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng,,,5000000,20000000,false,false
penalty_penalty_article_160_clause_1_1_main,penalty_article_160_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 01 năm,3,12,,,false,false
penalty_penalty_article_160_clause_2_1_main,penalty_article_160_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 02 năm,12,24,,,false,false
penalty_penalty_article_161_clause_1_1_main,penalty_article_161_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_161_clause_2_1_main,penalty_article_161_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_162_clause_1_1_main,penalty_article_162_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 01 năm,3,12,,,false,false
penalty_penalty_article_162_clause_1_2_main,penalty_article_162_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_162_clause_2_1_main,penalty_article_162_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_162_clause_2_2_main,penalty_article_162_clause_2_2,main,fine,phạt tiền từ 100.000.000 đồng đến 200.000.000 đồng,,,100000000,200000000,false,false
penalty_penalty_article_163_clause_1_1_main,penalty_article_163_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 01 năm,3,12,,,false,false
penalty_penalty_article_163_clause_2_1_main,penalty_article_163_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_164_clause_1_1_main,penalty_article_164_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 01 năm,3,12,,,false,false
penalty_penalty_article_164_clause_2_1_main,penalty_article_164_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_165_clause_1_1_main,penalty_article_165_clause_1_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_165_clause_2_1_main,penalty_article_165_clause_2_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_165_clause_2_2_main,penalty_article_165_clause_2_2,main,fine,phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng,,,50000000,100000000,false,false
penalty_penalty_article_166_clause_1_1_main,penalty_article_166_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_166_clause_2_1_main,penalty_article_166_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_167_clause_1_1_main,penalty_article_167_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_167_clause_2_1_main,penalty_article_167_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_168_clause_1_1_main,penalty_article_168_clause_1_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_168_clause_2_1_main,penalty_article_168_clause_2_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_168_clause_3_1_main,penalty_article_168_clause_3_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_168_clause_4_1_main,penalty_article_168_clause_4_1,main,imprisonment,phạt tù từ 18 năm đến 20 năm,216,240,,,true,false
penalty_penalty_article_168_clause_5_1_main,penalty_article_168_clause_5_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_168_clause_6_1_main,penalty_article_168_clause_6_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_169_clause_1_1_main,penalty_article_169_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_169_clause_2_1_main,penalty_article_169_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_169_clause_3_1_main,penalty_article_169_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 18 năm,120,216,,,false,false
penalty_penalty_article_169_clause_4_1_main,penalty_article_169_clause_4_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,true,false
penalty_penalty_article_169_clause_5_1_main,penalty_article_169_clause_5_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_169_clause_6_1_main,penalty_article_169_clause_6_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_170_clause_1_1_main,penalty_article_170_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_170_clause_2_1_main,penalty_article_170_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_170_clause_3_1_main,penalty_article_170_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_170_clause_4_1_main,penalty_article_170_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_170_clause_5_1_main,penalty_article_170_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_171_clause_1_1_main,penalty_article_171_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_171_clause_2_1_main,penalty_article_171_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_171_clause_3_1_main,penalty_article_171_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_171_clause_4_1_main,penalty_article_171_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,true,false
penalty_penalty_article_171_clause_5_1_main,penalty_article_171_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_172_clause_1_1_main,penalty_article_172_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_172_clause_2_1_main,penalty_article_172_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_172_clause_3_1_main,penalty_article_172_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_172_clause_4_1_main,penalty_article_172_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_172_clause_5_1_main,penalty_article_172_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_173_clause_1_1_main,penalty_article_173_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_173_clause_2_1_main,penalty_article_173_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_173_clause_3_1_main,penalty_article_173_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_173_clause_4_1_main,penalty_article_173_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_173_clause_5_1_main,penalty_article_173_clause_5_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_174_clause_1_1_main,penalty_article_174_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_174_clause_2_1_main,penalty_article_174_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_174_clause_3_1_main,penalty_article_174_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_174_clause_4_1_main,penalty_article_174_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,true,false
penalty_penalty_article_174_clause_5_1_main,penalty_article_174_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_175_clause_1_1_main,penalty_article_175_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_175_clause_2_1_main,penalty_article_175_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_175_clause_3_1_main,penalty_article_175_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_175_clause_4_1_main,penalty_article_175_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_175_clause_5_1_main,penalty_article_175_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_176_clause_1_1_main,penalty_article_176_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_176_clause_1_2_main,penalty_article_176_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_176_clause_2_1_main,penalty_article_176_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_177_clause_1_1_main,penalty_article_177_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_177_clause_1_2_main,penalty_article_177_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_177_clause_2_1_main,penalty_article_177_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_177_clause_2_2_main,penalty_article_177_clause_2_2,main,fine,phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng,,,50000000,100000000,false,false
penalty_penalty_article_177_clause_3_1_main,penalty_article_177_clause_3_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_177_clause_4_1_main,penalty_article_177_clause_4_1,main,fine,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng,,,5000000,20000000,false,false
penalty_penalty_article_178_clause_1_1_main,penalty_article_178_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_178_clause_1_2_main,penalty_article_178_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_178_clause_2_1_main,penalty_article_178_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_178_clause_3_1_main,penalty_article_178_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_178_clause_4_1_main,penalty_article_178_clause_4_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_178_clause_5_1_main,penalty_article_178_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_179_clause_2_1_main,penalty_article_179_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_179_clause_3_1_main,penalty_article_179_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_180_clause_2_1_main,penalty_article_180_clause_2_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_181_clause_0_1_main,penalty_article_181_clause_0_1,main,imprisonment,phạt tù từ 03 tháng đến 03 năm,3,36,,,false,false
penalty_penalty_article_182_clause_1_1_main,penalty_article_182_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 01 năm,3,12,,,false,false
penalty_penalty_article_182_clause_2_1_main,penalty_article_182_clause_2_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_183_clause_0_1_main,penalty_article_183_clause_0_1,main,fine,phạt tiền từ 10.000.000 đồng đến 30.000.000 đồng,,,10000000,30000000,false,false
penalty_penalty_article_184_clause_0_1_main,penalty_article_184_clause_0_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_185_clause_1_1_main,penalty_article_185_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_185_clause_2_1_main,penalty_article_185_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_186_clause_0_1_main,penalty_article_186_clause_0_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_187_clause_1_1_main,penalty_article_187_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_187_clause_1_2_main,penalty_article_187_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng,,,50000000,200000000,false,false
penalty_penalty_article_187_clause_2_1_main,penalty_article_187_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_187_clause_3_1_main,penalty_article_187_clause_3_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_188_clause_1_1_main,penalty_article_188_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_188_clause_1_2_main,penalty_article_188_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng,,,50000000,300000000,false,false
penalty_penalty_article_188_clause_2_1_main,penalty_article_188_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
