id,crime_id,article_id,article_code,requirement_type,text,normalized_text
consreq_crime_109_consequence_hau_qua_nghiem_trong_thi_bi_phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than,crime_109,article_109,109,consequence,"hậu quả nghiêm trọng, thì bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân",hau qua nghiem trong thi bi phat tu tu 12 nam den 20 nam hoac tu chung than
consreq_crime_111_consequence_hau_qua_nghiem_trong_thi_bi_phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than,crime_111,article_111,111,consequence,"hậu quả nghiêm trọng, thì bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân",hau qua nghiem trong thi bi phat tu tu 12 nam den 20 nam hoac tu chung than
consreq_crime_112_consequence_hau_qua_nghiem_trong_thi_bi_phat_tu_tu_12_nam_den_20_nam_tu_chung_than_hoac_tu_hinh,crime_112,article_112,112,consequence,"hậu quả nghiêm trọng, thì bị phạt tù từ 12 năm đến 20 năm, tù chung thân hoặc tử hình",hau qua nghiem trong thi bi phat tu tu 12 nam den 20 nam tu chung than hoac tu hinh
consreq_crime_123_consequence_lam_chet_nhieu_nguoi,crime_123,article_123,123,consequence,làm chết nhiều người,lam chet nhieu nguoi
consreq_crime_124_consequence_hau_qua_dua_tre_chet_thi_bi_phat_cai_tao_khong_giam_giu_den_02_nam_hoac_bi_phat_tu_tu_03_thang_den,crime_124,article_124,124,consequence,"hậu quả đứa trẻ chết, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc bị phạt tù từ 03 tháng đến 02 năm",hau qua dua tre chet thi bi phat cai tao khong giam giu den 02 nam hoac bi phat tu tu 03 thang den 02 nam
consreq_crime_127_consequence_lam_chet_nguoi_do_dung_vu_luc_ngoai_nhung_truong_hop_phap_luat_cho_phep_thi_bi_phat_tu_tu_05_nam_d,crime_127,article_127,127,consequence,"làm chết người do dùng vũ lực ngoài những trường hợp pháp luật cho phép, thì bị phạt tù từ 05 năm đến 10 năm",lam chet nguoi do dung vu luc ngoai nhung truong hop phap luat cho phep thi bi phat tu tu 05 nam den 10 nam
consreq_crime_127_consequence_lam_chet_02_nguoi_tro_len,crime_127,article_127,127,consequence,Làm chết 02 người trở lên,lam chet 02 nguoi tro len
consreq_crime_128_consequence_lam_chet_nguoi_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_01_nam_den_05_nam,crime_128,article_128,128,consequence,"làm chết người, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 01 năm đến 05 năm",lam chet nguoi thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 01 nam den 05 nam
consreq_crime_128_consequence_lam_chet_02_nguoi_tro_len_thi_bi_phat_tu_tu_03_nam_den_10_nam,crime_128,article_128,128,consequence,"làm chết 02 người trở lên, thì bị phạt tù từ 03 năm đến 10 năm",lam chet 02 nguoi tro len thi bi phat tu tu 03 nam den 10 nam
consreq_crime_129_consequence_lam_chet_nguoi_do_vi_pham_quy_tac_nghe_nghiep_hoac_quy_tac_hanh_chinh_thi_bi_phat_tu_tu_01_nam_den,crime_129,article_129,129,consequence,"làm chết người do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính, thì bị phạt tù từ 01 năm đến 05 năm",lam chet nguoi do vi pham quy tac nghe nghiep hoac quy tac hanh chinh thi bi phat tu tu 01 nam den 05 nam
consreq_crime_129_consequence_lam_chet_02_nguoi_tro_len_thi_bi_phat_tu_tu_05_nam_den_12_nam,crime_129,article_129,129,consequence,"làm chết 02 người trở lên, thì bị phạt tù từ 05 năm đến 12 năm",lam chet 02 nguoi tro len thi bi phat tu tu 05 nam den 12 nam
consreq_crime_132_consequence_hau_qua_nguoi_do_chet_thi_bi_phat_canh_cao_phat_cai_tao_khong_giam_giu_den_02_nam_hoac_phat_tu_tu_,crime_132,article_132,132,consequence,"hậu quả người đó chết, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm",hau qua nguoi do chet thi bi phat canh cao phat cai tao khong giam giu den 02 nam hoac phat tu tu 03 thang den 02 nam
consreq_crime_132_consequence_hau_qua_02_nguoi_tro_len_chet_thi_bi_phat_tu_tu_03_nam_den_07_nam,crime_132,article_132,132,consequence,"hậu quả 02 người trở lên chết, thì bị phạt tù từ 03 năm đến 07 năm",hau qua 02 nguoi tro len chet thi bi phat tu tu 03 nam den 07 nam
consreq_crime_134_consequence_lam_chet_nguoi,crime_134,article_134,134,consequence,Làm chết người,lam chet nguoi
consreq_crime_134_consequence_lam_chet_02_nguoi_tro_len,crime_134,article_134,134,consequence,Làm chết 02 người trở lên,lam chet 02 nguoi tro len
consreq_crime_134_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_11_den_,crime_134,article_134,134,consequence,"gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 30% hoặc dưới 11% nhưng thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm: a) Dùng vũ khí, vật liệu nổ, hung khí nguy hiểm hoặc thủ đoạn có khả năng gây nguy hại cho nhiều người",gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 11 den 30 hoac duoi 11 nhung thuoc mot trong cac truong hop sau day thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam a dung vu khi vat lieu no hung khi nguy hiem hoac thu doan co kha nang gay nguy hai cho nhieu nguoi
consreq_crime_134_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_hoac_gay_thuong_tich_hoac_gay_ton_hai,crime_134,article_134,134,consequence,gây thương tích hoặc gây tổn hại cho sức khỏe của người khác hoặc gây thương tích hoặc gây tổn hại cho sức khỏe của người khác do được thuê,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac hoac gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac do duoc thue
consreq_crime_134_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_,crime_134,article_134,134,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60
consreq_crime_135_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_,crime_135,article_135,135,consequence,"gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60% trong trạng thái tinh thần bị kích động mạnh do hành vi trái pháp luật nghiêm trọng của nạn nhân đối với người đó hoặc đối với người thân thích của người đó, thì bị phạt tiền từ 10",gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 trong trang thai tinh than bi kich dong manh do hanh vi trai phap luat nghiem trong cua nan nhan doi voi nguoi do hoac doi voi nguoi than thich cua nguoi do thi bi phat tien tu 10
consreq_crime_135_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_02_nguoi_tro_len_ma_ty_le_ton_thuong_co_the_cua_,crime_135,article_135,135,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tỷ lệ tổn thương cơ thể của mỗi người 31% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma ty le ton thuong co the cua moi nguoi 31 tro len
consreq_crime_135_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_135,article_135,135,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên hoặc dẫn đến chết người,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len hoac dan den chet nguoi
consreq_crime_135_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_60_trong_trang_thai_tinh_,crime_135,article_135,135,consequence,"tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60% trong trạng thái tinh thần bị kích động mạnh do hành vi trái pháp luật nghiêm trọng của nạn nhân đối với người đó hoặc đối với người thân thích của người đó, thì bị phạt tiền từ 10",ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 trong trang thai tinh than bi kich dong manh do hanh vi trai phap luat nghiem trong cua nan nhan doi voi nguoi do hoac doi voi nguoi than thich cua nguoi do thi bi phat tien tu 10
consreq_crime_135_consequence_ton_hai_cho_suc_khoe_cua_02_nguoi_tro_len_ma_ty_le_ton_thuong_co_the_cua_moi_nguoi_31_tro_len,crime_135,article_135,135,consequence,tổn hại cho sức khỏe của 02 người trở lên mà tỷ lệ tổn thương cơ thể của mỗi người 31% trở lên,ton hai cho suc khoe cua 02 nguoi tro len ma ty le ton thuong co the cua moi nguoi 31 tro len
consreq_crime_136_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_,crime_136,article_136,136,consequence,"gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60% do vượt quá giới hạn phòng vệ chính đáng hoặc do vượt quá mức cần thiết khi bắt giữ người phạm tội, thì bị phạt tiền từ 5",gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 do vuot qua gioi han phong ve chinh dang hoac do vuot qua muc can thiet khi bat giu nguoi pham toi thi bi phat tien tu 5
consreq_crime_136_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_136,article_136,136,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_136_consequence_gay_thuong_tich_hoac_gay_ton_hai_suc_khoe_cho_02_nguoi_tro_len_ma_ty_le_ton_thuong_co_the_cua_moi_,crime_136,article_136,136,consequence,"gây thương tích hoặc gây tổn hại sức khỏe cho 02 người trở lên mà tỷ lệ tổn thương cơ thể của mỗi người 61% trở lên, thì bị phạt tù từ 01 năm đến 03 năm",gay thuong tich hoac gay ton hai suc khoe cho 02 nguoi tro len ma ty le ton thuong co the cua moi nguoi 61 tro len thi bi phat tu tu 01 nam den 03 nam
consreq_crime_136_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_60_do_vuot_qua_gioi_han_p,crime_136,article_136,136,consequence,"tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60% do vượt quá giới hạn phòng vệ chính đáng hoặc do vượt quá mức cần thiết khi bắt giữ người phạm tội, thì bị phạt tiền từ 5",ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 do vuot qua gioi han phong ve chinh dang hoac do vuot qua muc can thiet khi bat giu nguoi pham toi thi bi phat tien tu 5
consreq_crime_136_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_136,article_136,136,consequence,tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_137_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_,crime_137,article_137,137,consequence,"gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc bị phạt tù từ 06 tháng đến 03 năm",gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 thi bi phat cai tao khong giam giu den 03 nam hoac bi phat tu tu 06 thang den 03 nam
consreq_crime_137_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_137,article_137,137,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_137_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_60_thi_bi_phat_cai_tao_kh,crime_137,article_137,137,consequence,"tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc bị phạt tù từ 06 tháng đến 03 năm",ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 thi bi phat cai tao khong giam giu den 03 nam hoac bi phat tu tu 06 thang den 03 nam
consreq_crime_137_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_137,article_137,137,consequence,tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_138_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_,crime_138,article_138,138,consequence,"gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%, thì bị phạt cảnh cáo, phạt tiền từ 5",gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 thi bi phat canh cao phat tien tu 5
consreq_crime_138_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_138,article_138,138,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_138_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_60_thi_bi_phat_canh_cao_p,crime_138,article_138,138,consequence,"tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%, thì bị phạt cảnh cáo, phạt tiền từ 5",ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60 thi bi phat canh cao phat tien tu 5
consreq_crime_138_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_138,article_138,138,consequence,tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_139_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_do_vi_pham_quy_tac_nghe_nghiep_hoac_q,crime_139,article_139,139,consequence,"gây thương tích hoặc gây tổn hại cho sức khỏe của người khác do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính mà tỷ lệ tổn thương cơ thể từ 31% đến 60%, thì bị phạt tiền từ 20",gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac do vi pham quy tac nghe nghiep hoac quy tac hanh chinh ma ty le ton thuong co the tu 31 den 60 thi bi phat tien tu 20
consreq_crime_139_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_139,article_139,139,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_139_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_do_vi_pham_quy_tac_nghe_nghiep_hoac_quy_tac_hanh_chinh_ma_ty_l,crime_139,article_139,139,consequence,"tổn hại cho sức khỏe của người khác do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính mà tỷ lệ tổn thương cơ thể từ 31% đến 60%, thì bị phạt tiền từ 20",ton hai cho suc khoe cua nguoi khac do vi pham quy tac nghe nghiep hoac quy tac hanh chinh ma ty le ton thuong co the tu 31 den 60 thi bi phat tien tu 20
consreq_crime_139_consequence_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_139,article_139,139,consequence,tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_141_consequence_gay_thuong_tich_gay_ton_hai_cho_suc_khoe_hoac_gay_roi_loan_tam_than_va_hanh_vi_cua_nan_nhan_ma_ty_,crime_141,article_141,141,consequence,"Gây thương tích, gây tổn hại cho sức khỏe hoặc gây rối loạn tâm thần và hành vi của nạn nhân mà tỷ lệ tổn thương cơ thể từ 31% đến 60%",gay thuong tich gay ton hai cho suc khoe hoac gay roi loan tam than va hanh vi cua nan nhan ma ty le ton thuong co the tu 31 den 60
